packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
52,20260429,D-0486-2026,"Leading Pharma, LLC",Ongoing,Class II,Drugs,"Furosemide Tablets, USP, 80 mg, 100 Tablets bottles, Rx only, Manufactured by: Leading Pharma, LLC, Fairfield,
NJ 07004, NDC 69315-118-01",CGMP Deviations; presence of N-nitroso-Furosemide (NNF) above the recommended intake limit.,US Nationwide.,"Lots# H03125, H03225, H03325, Exp Date: 2027/08"
53,20260429,D-0490-2026,Premier Dental Products Co,Ongoing,Class III,Drugs,"Premier, Monsel's, Ferric Subsulfate Solution, 8 mL bottles, Rx only, Manufacturer: Premier Medical Products,
1710 Romano Drive, Plymouth Meeting, PA 19462, NDC 48783-112-08.","Labeling: Incorrect or Missing Lot and/or Exp Date:The expiration date has an extra digit and is
printed as 2709114 instead of the correct 270914 (2027-09-14). It is important to note that this
error is limited to the vial itself; the saleable unit of the box of 12 bottles has the correct
expiration date printed.",Nationwide within the United States,"Lot #: 640911253, Exp Date. 09/14/2027."
54,20260429,D-0498-2026,B BRAUN MEDICAL INC,Ongoing,Class II,Drugs,"LACTATED RINGER'S IRRIGATION, 3000 mL bags, Sterile, Ex only, B. Braun Medical Inc., Bethlehem, PA 18018-3524,
USA, NDC: 0264-7389-60.",Lack of Assurance of Sterility; potential for leakage from the diaphragm port once the foil is removed.,US Nationwide.,"Lot # J5E234, J5E236, Exp Date: 30APR2028; Lot # J5H158, J5H159, J5H160, J5H161,  J5H162, J5H163, J5H174, J5H175, Exp Date: 31MAY2028."
55,20260429,D-0521-2026,"Teva Pharmaceuticals USA, Inc",Ongoing,Class II,Drugs,"Claravis (isotretinoin capsule, USP), 10 mg, Packaged as a) 100-count carton, NDC 0555-1054-56, with 10x10
blister packs NDC 0555-1054-60; b) 30-count carton, NDC 0555-1054-86, with 3X10 blister pack NDC 0555-1054-60;
Rx only, Teva Pharmaceuticals USA, Inc., North Wales, PA 19454.",Failed Impurities/Degradation Specifications: Out of specification for specific impurity Tretinoin,"Nationwide in the USA, Puerto Rico and Virgin Islands","Lots#: 100067507, 100067508, Exp 07/31/2026"
56,20260429,D-0497-2026,B BRAUN MEDICAL INC,Ongoing,Class II,Drugs,"0.9 % SODIUM CHLORIDE IRRIGATION, USP, 3000 mL bags, Rx only, Sterile, B. Braun Medical Inc., Bethlehem, PA
18018-3524, USA, NDC: 0264-7388-60.",Lack of Assurance of Sterility; potential for leakage from the diaphragm port once the foil is removed.,US Nationwide.,"Lot # J5E226, J5E227, J5E228, J5E229, J5E230, J5E231, J5E232, J5E233, J5E238, J5E239, Exp Date: 30Apr2028, Lot # J5E240, J5E241, J5E242, J5E243, J5E244, J5E245, J5E247, J5E248, Exp Date: 30Apr2028, Lot # J5H151, J5H152, J5H153, J5H154, J5H155, Exp Date: 31 May2028."
57,20260429,D-0495-2026,B BRAUN MEDICAL INC,Ongoing,Class II,Drugs,"Sterile Water for Injection USP, 3000 mL bags, Rx only, Pharmacy Bulk Package, B. Braun Medical Inc.,
Bethlehem, PA 18018-3524, NDC: 0264-7385-60.",Lack of Assurance of Sterility; potential for leakage from the diaphragm port once the foil is removed.,US Nationwide.,"Lot # J5H165, Exp Date: 31 May2028; Lot # J5E237, Exp Date: 30APR2028."
58,20260429,D-0484-2026,Hetero Labs Limited (Unit V),Ongoing,Class II,Drugs,"Pantoprazole Sodium, Delayed-Release Tablets, USP, 40 mg, 1000-count bottle, Rx only, Manufactured for: Camber
Pharmaceuticals, Inc., Piscataway, NJ 08854, By: Hetero, Hetero Labs Limited, Unit V, Polepally, Jadcherta,
Mahabubager-509 301, India, NDC 31722-713-10","Discoloration: Firm received five (5) complaints stating that, ""Tablets discolored darker than
normal and have lighter-colored spots.""",Nationwide in the USA.,"Batch # FD253967, Exp Date: 06/26/2027"
59,20260422,D-0476-2026,SUN PHARMACEUTICAL INDUSTRIES INC,Ongoing,Class II,Drugs,"Fluocinonide, USP, 0.05% Cream, 30g tube, Rx only, Mfd by: Taro Pharmaceuticals Inc., Brampton, Ontario,
Canada L6T 1C1, Dist. by: Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, NDC 51672-1386-2.","Failed Viscosity Specifications:  Out of Specification results, above the specification limit,
in viscosity, noted during stability testing.",Nationwide in the USA.,"Lot# AD76251, Exp Date: 6/30/2026."
60,20260422,D-0462-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"MGC Health, Menthol- Cough Suppressant, Oral Anesthetic, Cough Drops, Honey Lemon, 30-count bag, Distributed
By: Medical Group Care, LLC, 1035 Collier Center Way, STE 5, Naples, FL 34110, NDC: 83698-114-30, UPC:
383173000047.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot# 20240524, Exp Date: 05/24/2026."
61,20260422,D-0452-2026,Owen Biosciences Inc.,Ongoing,Class II,Drugs,"FHF Farmhouse Fresh, Midnight Clearing, NIGHT LOTION, 2.5% BENZOYL PEROXIDE ACNE TREATMENT, OTC a) 0.5 fl.
oz./15ml; and b)1 fl. oz./30ml tubes; Made in the USA for FarmHouse Fresh, 8797 CR 858 McKinney, Texas",Chemical contamination: Presence of benzene,U.S. Nationwide,"Lot #2595500, Exp.10/2/2026 Lot #2549700, Exp.6/12/2026  Lot #2638200, Exp.4/30/2027"
62,20260422,D-0461-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"MGC Health, Menthol- Cough Suppressant, Oral Anesthetic, Cough Drops, Sugar Free, Honey Lemon, 25-count bag,
Distributed By: Medical Group Care, LLC, 1035 Collier Center Way, STE 5, Naples, FL 34110, NDC: 83698-125-25,
UPC: 383173000085","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot# 20240524, Exp Date: 05/24/2026; Lot# 20240720, Exp Date: 07/20/2026; Lot# 20240730, Exp Date: 07/30/2026."
63,20260422,D-0460-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"Discount Drug Mart Food Market, Cough Drops, Menthol -Cough Suppressant Anesthetic, 30-count bag, Distributed
By: Drug Mart-Food Fair, Medina, Ohio 44256, Made in China, NDC: 83698-102-30, UPC: 093351037085.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20241030, Exp Date: 10/30/2026"
64,20260422,D-0456-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"exchange select, Menthol -Cough Suppressant Oral Anesthetic, Honey Lemon Flavor Cough Drops, 30-count bag,
Manufactured for Your Military Exchanges By: Medical Group Care, LLC., 1035 Collier Center Way, STE 5, Naples,
FL, Made in China, NDC 83698-580-30, UPC: 614299398870.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20241030, Exp Date: 10/30/2026"
65,20260422,D-0480-2026,"Island Kinetics, Inc. d.b.a. CoValence Laboratories",Ongoing,Class III,Drugs,"Remedy Gel, hydrocortisone 1%, 30 mL/ 1 fl oz per bottle, Distributed By: glo Skin Beauty, Denver, CO 80216.
NDC 66915-531-12; 66915-531-13",Subpotent Drug,U.S. Nationwide,"Lot 4155D2, 4155D3; Exp. 05/15/2026"
66,20260422,D-0471-2026,"PAYLESS COMPOUNDERS, LLC",Ongoing,Class II,Drugs,"Semaglutide-Glycine-Cyanocobalamin Injectable, 2.5 mg, 5 mg, 1 MG/ML, 0.5 mL vials, Rx only, Northwest Compounders, Beaverton, OR",Lack of Assurance of Sterility,OR,Lot Number 01-27-2026@14S.5
67,20260422,D-0449-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 30 mg, 30 Tablets per bottle, Rx Only, Manufactured by: Cipla Ltd., MIDC,
Patalganga, India; Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059.
NDC:  69097-410-02",CGMP Deviations; presence N-Nitroso Cinacalcet above the acceptable daily intake limit,Nationwide in the USA,"Lot, expiry: Lot 4PB0526, 4PB0527, 4PB0528, exp September-2026; Lot 5PB0173, exp January-2027"
68,20260422,D-0510-2026,Apotex Corp.,Ongoing,Class II,Drugs,"Desmopressin Nasal Spray, USP, 10 mcg/0.1 mL, 5 mL bottle (50 doses), Rx only, Mfg by: Apotek inc., Toronto,
Ontario, Canada, M9L 1T9, Mfg for: Apotek Corp., Weston, FL 33326, NDC 60505-0815-0","Defective container: defect in a batch of bottle caps, specifically involving dislodged or missing cap liners.",U.S.A. Nationwide,"Lot #: VM4231, Exp 06/30/2027"
69,20260422,D-0483-2026,International Medication Systems Ltd.,Ongoing,Class II,Drugs,"EPINEPHRINE Injection, USP, 1 mg/10mL (0.1 mg/mL), Rx only, INTERNATIONAL MEDICATION SYSTEMS, LIMITED, So. EL
Monte, CA 91733, An Amphastar Pharmaceutical Company, NDC 76329-3318-1",Lack of Assurance of Sterility,U.S. Nationwide,"Lot Number: EA038A5, Expiration Date: 08/2026."
70,20260422,D-0454-2026,Owen Biosciences Inc.,Ongoing,Class II,Drugs,"SLMD BP Acne Spot Treatment, 10% Benzoyl Peroxide, 0.5 fl. oz - 15 mL bottles, Sandra Lee MD, Distributed by
Skin PS Brands, Culver City, CA90232.",Chemical contamination: Presence of benzene,U.S. Nationwide,"Lot# 2567200, Exp.8/1/26 Lot# 2691600, Exp.10/30/2027"
71,20260422,D-0482-2026,"Island Kinetics, Inc. d.b.a. CoValence Laboratories",Ongoing,Class III,Drugs,"Essential Calming Skin Gel, hydrocortisone 1%, 120mL/4oz net wt. (113g) per jar, Distributed By: A.C.E. Inc.,
DFW Intl. Airport, Texas 75261, www.RHONDAALLISON.COM,  NDC  66915-531-05",Subpotent Drug,U.S. Nationwide,Lot 4212D4; Exp. 07/31/2026
72,20260422,D-0477-2026,SUN PHARMACEUTICAL INDUSTRIES INC,Ongoing,Class II,Drugs,"Fluocinonide, USP, 0.05% Cream, 60g tube, Rx only, Mfd by: Taro Pharmaceuticals Inc., Brampton, Ontario,
Canada L6T 1C1, Dist. by: Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, NDC 51672-1386-3.","Failed Viscosity Specifications:  Out of Specification results, above the specification limit,
in viscosity, noted during stability testing.",Nationwide in the USA.,"Lot# AD76250, Exp Date: 6/30/2026."
73,20260422,D-0451-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 90 mg, 30 Tablets per bottle, Rx Only, Manufactured by: Cipla Ltd., MIDC,
Patalganga, India; Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059.
NDC:  69097-412-02",CGMP Deviations; presence N-Nitroso Cinacalcet above the acceptable daily intake limit,Nationwide in the USA,"Lot, expiry:  4PB0224, exp March-2026; 4PB0505, 4PB0506, 4PB0507, exp September-2026;  5PB0564, exp April-2027"
74,20260422,D-0466-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"QC Quality Choice, Menthol-Cough Suppressant Oral Anesthetic, Cough Drops, Sugar Free, Honey Lemon Flavor,
25-count bag, Distributed By: CDMA, Inc., Novi, MI 48375, Made in China, NDC: 83698-616-25, UPC: 635515993372.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20240720, Exp Date: 07/20/2026, Lot # 20241030, Exp Date: 10/30/2026."
75,20260422,D-0479-2026,"Nephron SC, LLC",Ongoing,Class II,Drugs,"Albuterol Sulfate Inhalation Solution, 0.5%, 25 mg/5 mL (5 mg/mL*), 30x5 mL Sterile Unit-Dose Vials, Rx only,
nephron 503B Outsourcing facility, 4600 12th Street Extension, West Columbia, SC 29172, NDC 69374-330-05.",Labelling: Illegible label,Nationwide within the United States,"Lot AB6001, exp date 1/15/2027"
76,20260422,D-0459-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"Discount Drug Mart Food Market, Cough Drops, Menthol- Cough Suppressant Anesthetic, Honey Lemon, 30-count bag,
Distributed By: Drug Mart-Food Fair, Medina, Ohio, 44256, Made in China, NDC: 83698-150-30, UPC: 093351037092.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20241030, Exp Date: 10/30/2026"
77,20260422,D-0475-2026,SUN PHARMACEUTICAL INDUSTRIES INC,Ongoing,Class II,Drugs,"Fluocinonide, USP, 0.05% Cream, 15g tube, Rx only, Mfd by: Taro Pharmaceuticals Inc., Brampton, Ontario,
Canada L6T 1C1, Dist. by: Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, NDC 51672-1386-1","Failed Viscosity Specifications:  Out of Specification results, above the specification limit,
in viscosity, noted during stability testing.",Nationwide in the USA.,"Lot# AD76252, Exp Date: 6/30/2026."
78,20260422,D-0468-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"QC Quality Choice, Menthol-Cough Suppressant Oral Anesthetic, Cough Drops, Honey Lemon Flavor, 30-count bag,
Distributed By: CDMA Inc., Novi, MI 48375, Made in China, NDC: 83698-617-30, UPC: 63551598673.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20240720, Exp Date: 07/20/2026."
79,20260422,D-0485-2026,The Harvard Drug Group LLC,Ongoing,Class II,Drugs,"Memantine Hydrochloride Extended-Release, Capsules, 7 mg, 100 Capsules (10 x 10 blister packs), Rx only,
Packaged and Distributed by: Major Pharmaceuticals, Indianapolis, IN 46268, NDC  0904-6734-61",Failed Dissolution Specifications,US Nationwide.,"Lot # N02425, Exp Date: 05/31/2027."
80,20260422,D-0464-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"QC Quality Choice, Menthol- Cough Suppressant Oral Anesthetic, Cough Drops, Sugar Free, Black Cherry Flavor,
25-count bag, Distributed By: CDMA, Inc., Novi MI 48375, Made in China, NDC: 83698-616-25, UPC: 635515993372.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot# 20240720, Exp Date: 07/20/2026."
81,20260422,D-0467-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"QC Quality Choice, Pectin Oral Demulcent, Throat Soothing Drops, Creamy Strawberry Flavor, 30-count bag,
Distributed By: CDMA, Inc., Novi, MI 48375, Made in China, NDC: 83698-625-30, UPC: 635515999398.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20240720, Exp Date: 07/20/2026."
82,20260422,D-0457-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"exchange select, Menthol- Cough Suppressant Oral Anesthetic, Cough Drops, Menthol Flavor, 30-count bag,
Manufactured for Your Military Exchanges By: Medical Group Care, LLC, 1035 Collier Center Way, STE 5, Naples,
FL, Made in China, NDC: 83698-581-30, UPC: 614299398887.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20241030, Exp Date: 10/30/2026"
83,20260422,D-0470-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"QC Quality Choice, Menthol-Cough Suppressant Oral Anesthetic, Cough Drops, Vanilla Honey Flavor, 30-count bag,
Distributed By: CDMA Inc., Novi, MI 48375, Made in China, NDC: 83698-620-30, UPC: 635515999411.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20240720, Exp Date: 07/20/2026."
84,20260422,D-0455-2026,Owen Biosciences Inc.,Ongoing,Class II,Drugs,"SLMD Benzoyl Peroxide Acne Lotion, Benzoyl Peroxide 2.5%, a) 0.7 fl. oz - 21 mL and b) 1.5 fl. oz. - 44mL
bottles, SANDRA LEE MD., Distributed by Skin PS Brands, Culver City, CA 90232.",Chemical contamination: Presence of benzene,U.S. Nationwide,"Lot# 2691700, Exp.10/31/2027 Lot# 2691800, Exp. 11/4/2027"
85,20260422,D-0458-2026,"Xiamen Kang Zhongyuan Biotechnology Co., Ltd.",Ongoing,Class II,Drugs,"caring mill, Menthol Cough Suppressant Oral Anesthetic, Cough Drops, Cherry, 90-count bag, Distributed by: FSA
Store Inc., 5473 Blair Rd, Suite 100, PMB 24308, Dallas TX 75231, Made in China, NDC: 83698-421-90, UPC:
810025928407.","This recall is being initiated following FDA's recommendation based on certain observations
noted during an August 15, 2025, inspection of the manufacturing facility that may bear on
product quality.",US Nationwide.,"Lot # 20241030, Exp Date: 10/30/2026"
86,20260422,D-0531-2026,"Huons Co., Ltd.",Ongoing,Class II,Drugs,"0.9% Sodium Chloride Injection, USP, 10 mL Ampules, Rx only, Single Dose, Preservative Free, Manufactured for:
Spectra Medical Devices, LLC, Wilmington, MA, 01887, By: Houns Co., Ltd, Jecheon, Korea, 27159, NDC
65282-1510-1.",Lack of Assurance of Sterility,USA Nationwide.,All lots within expiry
87,20260422,D-0481-2026,"Island Kinetics, Inc. d.b.a. CoValence Laboratories",Ongoing,Class III,Drugs,"Skin Rehab, Calming Skin Gel, Hydrocortisone Balm, hydrocortisone 1%, .53oz net wt. (15.3g) per bottle,
Distributed By: A.C.E. Inc., DFW Intl. Airport, Texas 75261, www.RHONDAALLISON.COM.  NDC 66915-531-04",Subpotent Drug,U.S. Nationwide,Lot 4212D2; Exp. 07/03/2026
88,20260422,D-0450-2026,"Cipla USA, Inc.",Ongoing,Class II,Drugs,"Cinacalcet Hydrochloride Tablets, 60 mg, 30 Tablets per bottle, Rx Only, Manufactured by: Cipla Ltd., MIDC,
Patalganga, India; Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059.
NDC:  69097-411-02",CGMP Deviations; presence N-Nitroso Cinacalcet above the acceptable daily intake limit,Nationwide in the USA,"Lot, expiry:  4PB0215, 4PB0216, exp March-2026;  4PB0515, 4PB0516, exp September-2026;  4PB0517, exp September-2026;  5PB0167, exp January-2027"
89,20260422,D-0530-2026,"Huons Co., Ltd.",Ongoing,Class II,Drugs,"Bupivacaine Hydrochloride 0.75% in 8.25% Dextrose Injection, USP (15 mg/2 mL) (7.5 mg/mL) ampules, Rx only,
Manufactured by: Houns Co., Ltd, 100, Bio valley, Je-cheor-Si, Chungcheongbuk-dc, Korea, NDC 73293-0002-1 (2
mL ampule),  NDC 73293-0002-2 (50 x 2 Single-dose ampules); Distributed: Brookfield Pharmaceuticals, LLC,
Brookfield, WI 53005, Made in S. Korea, NDC 71351-022-02 (ampule), NDC 71351-022-10 (10 count ampules), NDC
71351-022-50 (50 count ampules)",Lack of Assurance of Sterility,USA Nationwide.,All lots within expiry
90,20260422,D-0488-2026,Avantor Performance Materials LLC,Ongoing,Class III,Drugs,"Magnesium Chloride, 6-Hydrate, Crystal, 500G per bottle, Bulk active pharmaceutical ingredient (API), Avantor
Performance Materials, LLC, 100 Matsonford Road, Suite 200, Radnor, PA 19087, NDC 10106-2448-1",Subpotent drug,"Nationwide in the USA, Belgium and France","Lot 23G3161005, Exp 9/21/2027"
91,20260422,D-0529-2026,"Huons Co., Ltd.",Ongoing,Class II,Drugs,"Lidocaine HCl injection, USP, 1% 50mg/5mL (10 mg/mL), 5 mL Single Dose Vials, Rx only, Manufactured by: Huons
Co, Ltd, Chungcheongbuk-do, Korea NDC 73293-0001-1 (vial), NDC 73293-0001-2 (10 count carton); Distributed by:
McKesson Corporation, dba Sky Packaging, NDC 63739-170-13 (vials), NDC 63739-170-24 (10 count cartons) and NDC
63739-170-27 (25 count cartons); Distributed by: Brookefield Pharmaceuticals, LLC, Brookefield, WI,
Manufactured by: Huons Co., Ltd., 100 Bio valley-ro, Jecheon-si, Chungchengbuk-do, Korea, NDC 71351-021-05
(vials), NDC 71351-021-10 (10 count cartons), NDC 71351-021-25 (25 count cartons); Distributed by Novagenix
Labs LLC, Morrisville, NC NDC 84769-0001-1 (vials), NDC 84769-0001-2 (10 count carton)",Lack of Assurance of Sterility,USA Nationwide.,All lots within expiry
