packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
64,20260527,H-0796-2026,Wellnov Supplements LLC,Ongoing,Class II,Food,"FulviLife Complex. Dosage:2 tablespoons (30mL). Liquid. Packaging: Plastic Bottle. Net Volume:16 fl oz (480
ml). Firm Address: VitaminAlly LLC Chandler, AZ 85225.","Deviations from current Good Manufacturing Practices (cGMP) that could lead to bacterial
pathogen and possible C. Botulinum concerns.",Products were distributed nationwide and the United States Territory of Puerto Rico.,Distribution dates: 10/01/2024-04/08/2026 Lot Number: FL1024  Expiry Date: 10/2026
65,20260527,H-0846-2026,Ghirardelli Chocolate Company,Ongoing,Class I,Food,"GHIRARDELLI PREMIUM HOT COCOA MIX NET WT 32oz (2lbs) 907g Ingredients: *** nonfat dry milk ***  Distributed by
Ghirardelli Chocolate Company, San Leandro, CA 94578, U.S.A.  UPC: 747599620126",Potential contamination with Salmonella.,"U.S. Distribution Pattern: AK, AZ, CA, FL, GA, ID, IL, IN, KY, MD, ME, MN, NC, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI. Foreign Distribution Pattern: Canada, Guatemala, Japan, Philippines, United Kingdom, South Korea.","Lot, Best if Used By: S550250A04, 5/31/2027; S149250A04, 6/30/2027; S249250A04, 6/30/2027; S349250A04, 6/30/2027; S449250A04, 6/30/2027; S549250A04, 6/30/2027."
66,20260527,H-0841-2026,Ghirardelli Chocolate Company,Ongoing,Class I,Food,"GHIRARDELLI PERFECTLY PREMIUM FRAPPE MIX CHOCOLATE FLAVORED NET WT 10lbs (4.54kg) Ingredients: *** nonfat dry
milk ***  GHIRARDELLI PERFECTLY PREMIUM FRAPPE MIX CHOCOLATE FLAVORED NET WT 30LB (13.61kg) Ingredients: ***
nonfat dry milk ***  Distributed by Ghirardelli Chocolate Company, San Leandro, CA 94578  UPC (10lbs):
747599662027 UPC (30lbs): 747599418983",Potential contamination with Salmonella.,"U.S. Distribution Pattern: AK, AZ, CA, FL, GA, ID, IL, IN, KY, MD, ME, MN, NC, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI. Foreign Distribution Pattern: Canada, Guatemala, Japan, Philippines, United Kingdom, South Korea.","---10lbs--- Lot, Best if Used By: S295260A03, 7/31/2027; S395260A03, 7/31/2027.  ---30lbs--- Lot, Best if Used By: S195260A03, 5/31/2027; S195261A03, 7/31/2027; S291260A03, 7/31/2027; S295260A03, 7/31/2027; S596260A03, 7/31/2027; S191260A03, 8/31/2027; S291261A03, 8/31/2027."
67,20260520,H-0770-2026,Dakota Honey Company,Ongoing,Class II,Food,"Dakota Honey Company Spreadable Spun Honey, Salted Caramel.  Stir before use.   Produced in Winner, SD.
Packaged in the following sized plastic jars:   1.  Net Wt 4 oz (113g) UPC 8 60012-41981 4.   2.  Net Wt 12 oz
(340g) UPC 8 60010-57964 0.",Foreign object (stainless steel dust/flakes or shreds of plastic),"Retail locations in FL, GA, and SD   Internet sales Nationwide","Honey does not have any code on container.   1.  4 oz spun honey purchased from December 19, 2025 to April 3, 2026   2.  12 oz spun honey purchased from February 25, 2026 to April 3, 2026"
68,20260520,H-0773-2026,FINESALER LLC,Terminated,Class II,Food,Alain MILLIAT; MARMELADE ORANGE; 300 g 10.6 oz; packaged in glass jars,"Product may contain foreign objects, specifically glass.",MA,C250422AT DDM: 04/2028
69,20260520,H-0775-2026,WE R NUTS,Ongoing,Class II,Food,"Uncle Giuseppe's Marketplace Milk Chocolate Bridge Mix, 11 oz Net Wt, packed in clear tamper resistant plastic
container. UPC 812235023309.  Distributed by: WE R NUTS LLC, 99 Seaview Blvd, Port Washington, NY 11050","Contains undeclared allergens (cashews, milk, and soy).","NY, NJ",Sell By dates range from 9/4/26-11/6/26. UPC: 812235023309
70,20260520,H-0771-2026,Dakota Honey Company,Ongoing,Class II,Food,"Dakota Honey Company Spreadable Spun Honey, Jalapeno.  Stir before use.   Produced in Winner, SD.  Packaged in
the following sized plastic jars:   1.  Net Wt 4 oz (113g) UPC 8 60012-41982 1.   2.  Net Wt 12 oz (340g)  UPC
8 60010-57965 7.",Foreign object (stainless steel dust/flakes or shreds of plastic),"Retail locations in FL, GA, and SD   Internet sales Nationwide","Honey does not have any code on container.   1.  4 oz spun honey purchased from December 19, 2025 to April 3, 2026   2.  12 oz spun honey purchased from February 25, 2026 to April 3, 2026"
71,20260520,H-0772-2026,Dakota Honey Company,Ongoing,Class II,Food,"Dakota Honey Company the Honey Flight.  4 Flavors of Spreadable Spun Honey Original - Salted Caramel -
Cinnamon - Jalapeno.  UPC 8 60010-57968 8.  4 - 4 oz (340g) jars.  Net Wt 16 oz (454g).   Produced in Winner,
SD.",Foreign object (stainless steel dust/flakes or shreds of plastic),"Retail locations in FL, GA, and SD   Internet sales Nationwide","Honey does not have any code on container.   4 oz spun honey Flights purchased from December 19, 2025 to April 3, 2026"
72,20260520,H-0778-2026,Raja Foods and Vegetables Inc.,Ongoing,Class II,Food,Swad Mango Flavored Masala Candy,Contains undeclared Blue 1,"NY, NJ, DE, MA, PA, MD, CT, CA, NH, VT,",Lot: RF CA25301 UPC: 5117939557 Use by: APRIL 2027
73,20260520,H-0853-2026,"Pure Ground Ingredients, Inc.",Completed,Class I,Food,"Pure Ground Ingredients-Organic Peppermint Leaf Powder. wholesale bulk; tea/food manufacturers. Closed
container stored in a cool settings at ambient/room temperature, free of direct sunlight. Packaging: Box with
poly liner. Net wt: total produced 581 lbs. Firm Name/Address: Pure Ground Ingredients; 2535 Business Parkway,
Minden NV 89423",Product has the potential to be contaminated with Salmonella.,Distributed to CA.,"Lot#: PEPO-5234171TZM-PW-858Q, Best if used by: January 2028"
74,20260520,H-0774-2026,"Ferris Coffee and Nut Company, Inc.",Ongoing,Class II,Food,"Frederik's by meijer Vanilla Bourbon Trail Mix, packed in plastic retail-sized black bag NET WT 9 OZ (255g).
On the back of the bag is both lot number and a stamped expiration date. UPC 719283 357212; 12-9oz retail
units per case.",Undeclared allergens (wheat and soy).,"Distributed in IL, IN, KY, MI, OH, and WI.","lot # 6069-1, expiration date of 12/10/26."
75,20260520,H-0781-2026,Sugar Foods LLC,Ongoing,Class I,Food,"Kroger HOMESTYLE Cheese AND Garlic CROUTONS NET WT 5 OZ (141g) UPC 0 11110 81353 4 DISTRIBUTED BY THE KROGER
CO., CINCINNATI, OHIO 45202","Possible Salmonella in croutons. The firm was notified by their supplier that the non-fat milk
powder used to manufacture the product was recalled due to possible salmonella.","Product was shipped to distribution centers in the following states: IN, TN & WI.",BEST IF USED BY FEB 17 27  BEST IF USED BY FEB 18 27  BEST IF USED BY FEB 27 27  BEST IF USED BY FEB 28 27  BEST IF USED BY MAR 6 27  BEST IF USED BY MAR 9 27  BEST IF USED BY MAR 21 27  BEST IF USED BY APR 1 27 BEST IF USED BY APR 7 27
76,20260520,H-0779-2026,"Prospector Popcorn, LLC",Ongoing,Class II,Food,"Prospector Popcorn brand Belgian Chocolate Toffee flavored popcorn; Ingredients: Non-GMO popcorn, brown sugar,
corn syrup, butter, vanilla, baking soda, sea salt, white chocolate (sugar, palm kernel fat, skimmed milk
powder [12%], emulsifier [lecithins], natural vanilla flavoring), dark chocolate (sugar, palm kernel fat, fat
reduced cocoa powder [20%], emulsifiers [lecithins], natural vanilla flavoring), pretzels (flour, water, salt,
malt, dextrose, canola oil, yeast, soda), tofee bits (sugar, butter, almonds), coarse sea salt.; CONTAINS:
MILK, TREE NUTS (ALMONDS), WHEAT; Produced in a facility that is shared with gluten, nuts, dairy, and soy.;
Manufactured by: Prospector Popcord, LLC, Ridgefield, CT 06877; UPC: 850073852125","Products contain undeclared soy, specifically soy lecithin.",CT and NY,"Expiration dates August 5 - October 24, 2026"
77,20260520,H-0769-2026,Dakota Honey Company,Ongoing,Class II,Food,"Dakota Honey Company Spreadable Spun Honey, Cinnamon-Infused.  Stir before use.   Produced in Winner, SD.
Packaged in the following sized plastic jars:   1.  Net Wt 4 oz (113g) UPC 8 60012-41980 7.   2.  Net Wt 12 oz
(340g)  UPC 8 60010-57963 3.",Foreign object (stainless steel dust/flakes or shreds of plastic),"Retail locations in FL, GA, and SD   Internet sales Nationwide","Honey does not have any code on container.   1.  4 oz spun honey purchased from December 19, 2025 to April 3, 2026   2.  12 oz spun honey purchased from February 25, 2026 to April 3, 2026"
78,20260520,H-0777-2026,Raja Foods and Vegetables Inc.,Ongoing,Class II,Food,Swad Orange Flavored Masala Candy,Contains undeclared FD&C Yellow 6,"NY, NJ, DE, MA, PA, MD, CT, CA, NH, VT,",Lot: RF CA25233 UPC Codes: 5117939577 Use by: FEBRUARY 2027
79,20260520,H-0780-2026,"Ocinet, Inc.",Ongoing,Class II,Food,"...And Kimchi branded kimchi; packaged in 3 sizes of glass containers (126oz, 63oz, 30oz);  126oz UPC-
8541200408 62oz UPC- 8651200409 30oz UPC- 8541200411",Undeclared allergen ingredient (fish),"Product was distributed to locations in California, Texas and Georgia.",No lot numbers provided. Recall includes all product.
80,20260520,H-0768-2026,Dakota Honey Company,Ongoing,Class II,Food,"Dakota Honey Company Spreadable Spun Honey, Original.  Stir before use.  Produced in Winner, SD.  Packaged in
the following sized plastic jars:   1.  Net Wt 4 oz (113g) UPC 8 60010-57969 5.   2.  Net Wt 12 oz (340g)  UPC
8 60010-57961 9.",Foreign object (stainless steel dust/flakes or shreds of plastic),"Retail locations in FL, GA, and SD   Internet sales Nationwide","Honey does not have any code on container.   1.  4 oz spun honey purchased from December 19, 2025 to April 3, 2026   2.  12 oz spun honey purchased from February 25, 2026 to April 3, 2026"
81,20260513,H-0756-2026,Silver Moon LP dba Loard's Ice Cream,Ongoing,Class II,Food,"Banana Ice Cream - 32 oz (4 labels: Mollie Stone's; Dehoff's; Farmer Joe's, Piazza's Fine Foods) UPC: 8-12017-00903",Undeclared Yellow #5,Loard's brand distributed to Loard's Ice Cream parlors located in Northern California. Private labels distributed to grocery stores located in Northern California.,UPC: 8-12017-00903
82,20260513,H-0745-2026,Silver Moon LP dba Loard's Ice Cream,Ongoing,Class II,Food,Loard's Peppermint Ice Cream - 32 oz; 56 oz,"Undeclared Milk, Soy, Red #40.",Loard's brand distributed to Loard's Ice Cream parlors located in Northern California. Private labels distributed to grocery stores located in Northern California.,None
